Freq,OTM,DTE,AnnualBudget%,PerRebal%,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Trades
monthly,5%,60-90/x30,0.25,0.021,10.527728850929918,-0.519214463697292,50.53416068103943,0.6134645555746808,0.20832895429645384,0
monthly,5%,60-90/x45,0.25,0.021,10.600584624797227,-0.4463586898299834,50.84706055063185,0.6149553811332744,0.20847979234200784,0
monthly,5%,75-105/x1,0.25,0.021,11.029954432310852,-0.0169888823163582,48.526200148561344,0.6472834222708783,0.2272989518763681,0
monthly,5%,75-105/x7,0.25,0.021,10.744512751769463,-0.3024305628577473,49.06667766961201,0.6345696310634875,0.21897779230371162,0
monthly,5%,75-105/x10,0.25,0.021,10.63650348131877,-0.41043983330843936,49.11792458288701,0.6288830076436679,0.2165503443324353,0
monthly,5%,75-105/x14,0.25,0.021,10.67380743154882,-0.3731358830783904,49.296685048440956,0.6312713249515007,0.21652180914518485,0
monthly,5%,75-105/x21,0.25,0.021,10.477879599059259,-0.5690637155679514,50.212301295004266,0.6146907370263626,0.20867156710265589,0
monthly,5%,75-105/x25,0.25,0.021,10.680250804818758,-0.3666925098084519,50.656106967661366,0.6199058548529885,0.21083836568090367,0
monthly,5%,75-105/x30,0.25,0.021,10.524260715610168,-0.5226825990170418,50.60126795633549,0.6128270740657411,0.2079841304508751,0
monthly,5%,75-105/x45,0.25,0.021,10.590854325660537,-0.45608898896667327,50.94031233474363,0.6142729627230006,0.20790713366782967,0
monthly,5%,90-120/x1,0.25,0.021,10.506562028676282,-0.5403812859509287,51.47462443464954,0.6245243422948353,0.2041114849126303,0
monthly,5%,90-120/x7,0.25,0.021,10.508850241517266,-0.5380930731099447,51.226632818990026,0.6248987176471037,0.2051442709234945,0
monthly,5%,90-120/x10,0.25,0.021,10.537069570879055,-0.5098737437481553,51.339372808990625,0.6266091019099129,0.20524344171640888,0
monthly,5%,90-120/x14,0.25,0.021,10.57522125244217,-0.47172206218504087,51.49091519366231,0.628801300835359,0.20538033190258395,0
monthly,5%,90-120/x21,0.25,0.021,10.638542452722689,-0.4084008619045214,50.16052550675736,0.6278565847807898,0.21208993217763478,0
monthly,5%,90-120/x25,0.25,0.021,10.785072193844126,-0.26187112078308417,50.38690296101225,0.6317440945404372,0.21404514983167877,0
monthly,5%,90-120/x30,0.25,0.021,10.749902092185515,-0.2970412224416954,49.876828587011666,0.628968994573947,0.21552898202883888,0
monthly,5%,90-120/x45,0.25,0.021,10.600947901075308,-0.445995413551902,50.890640062358116,0.6195488326179125,0.2083084018610414,0
monthly,5%,120-180/x1,0.25,0.021,10.588493960640854,-0.45844935398635656,50.90313850957039,0.6267322005068383,0.20801259550332232,0
monthly,5%,120-180/x7,0.25,0.021,10.560090825185275,-0.4868524894419348,50.843789554399834,0.6255708192137373,0.20769676921675176,0
monthly,5%,120-180/x10,0.25,0.021,10.625121094742829,-0.4218222198843815,50.78004622621547,0.628783443199939,0.20923811387271943,0
monthly,5%,120-180/x14,0.25,0.021,10.611842826122464,-0.43510048850474625,50.69284585032903,0.6283737000676242,0.2093361035096353,0
monthly,5%,120-180/x21,0.25,0.021,10.591596402942848,-0.45534691168436225,50.88402774621728,0.6230446473703145,0.20815169065955533,0
monthly,5%,120-180/x25,0.25,0.021,10.680633548451102,-0.36630976617610855,51.053927013613695,0.6269114646365137,0.20920297758100126,0
monthly,5%,120-180/x30,0.25,0.021,10.54301120425487,-0.5039321103723395,51.11859059391395,0.620518278469745,0.20624612458525207,0
monthly,5%,120-180/x45,0.25,0.021,10.576373197837196,-0.4705701167900145,51.260666016369825,0.6179664725966694,0.2063253176316454,0
monthly,5%,150-210/x1,0.25,0.021,10.653423543313378,-0.39351977131383187,50.6949672145255,0.6296181893298464,0.21014755761121945,0
monthly,5%,150-210/x7,0.25,0.021,10.688899270204978,-0.3580440444222326,50.86307569916508,0.6313054021079562,0.21015047012543198,0
monthly,5%,150-210/x10,0.25,0.021,10.689966151455543,-0.35697716317166694,50.7736922351653,0.6313811416243343,0.21054143752129553,0
monthly,5%,150-210/x14,0.25,0.021,10.652650136175223,-0.39429317845198675,50.58861770797491,0.6297315236690695,0.21057405042510013,0
monthly,5%,150-210/x21,0.25,0.021,10.537325157810852,-0.5096181568163587,51.269148252560235,0.6204063582146497,0.2055295536782132,0
monthly,5%,150-210/x25,0.25,0.021,10.582017843448277,-0.46492547117893324,51.299023814078915,0.6221646962412561,0.20628107625985787,0
monthly,5%,150-210/x30,0.25,0.021,10.622854727902276,-0.42408858672493466,50.72270253574087,0.6248408497921111,0.20942998296309362,0
monthly,5%,150-210/x45,0.25,0.021,10.640068077886667,-0.40687523674054304,50.97467268777018,0.6251329901471955,0.2087324452882544,0
monthly,5%,180-270/x1,0.25,0.021,10.589071719914456,-0.4578715947127545,51.056142030937934,0.6250670106205253,0.20740054572666128,0
monthly,5%,180-270/x7,0.25,0.021,10.615615305231763,-0.4313280093954468,50.95620495948192,0.6269128772558957,0.2083282166258814,0
monthly,5%,180-270/x10,0.25,0.021,10.592280042093115,-0.4546632725340949,51.04406283648611,0.6251874383065118,0.20751247948315338,0
monthly,5%,180-270/x14,0.25,0.021,10.594036677603968,-0.45290663702324174,51.0939097022611,0.625262948283994,0.20734441226632422,0
monthly,5%,180-270/x21,0.25,0.021,10.637348301579053,-0.4095950130481576,50.61188198186992,0.6282744559591166,0.21017492108650573,0
monthly,5%,180-270/x25,0.25,0.021,10.681496070428299,-0.3654472441989114,50.72730271523077,0.6294035613019692,0.2105670023575135,0
monthly,5%,180-270/x30,0.25,0.021,10.674848728915109,-0.37209458571210163,50.5776862936791,0.6287775716912816,0.21105846295403174,0
monthly,5%,180-270/x45,0.25,0.021,10.654922437547466,-0.3920208770797444,50.973996435316806,0.627353196390874,0.2090266249982572,0
monthly,10%,30-60/x1,0.25,0.021,10.821824090022902,-0.2251192246043079,46.371496453064545,0.6337434429815327,0.233372328214086,0
monthly,10%,30-60/x7,0.25,0.021,9.838050603275628,-1.2088927113515826,48.846647101581716,0.5858141912524902,0.20140687615296032,0
monthly,10%,30-60/x10,0.25,0.021,10.796718999172072,-0.2502243154551387,48.07112269470078,0.6301038815555555,0.22459885257396475,0
monthly,10%,30-60/x14,0.25,0.021,10.547717198267058,-0.4992261163601519,49.81379928929347,0.6189736541292741,0.21174287745070855,0
monthly,10%,30-60/x21,0.25,0.021,10.50520554403278,-0.5417377705944304,50.326281210161916,0.6081937099600692,0.20874193942849015,0
monthly,10%,30-60/x25,0.25,0.021,10.693091801265364,-0.35385151336184606,51.33483484046826,0.6083654058046328,0.20830089031153928,0
monthly,10%,45-75/x1,0.25,0.021,11.088902149647929,0.04195883502071851,46.371496453064545,0.6464430369509134,0.2391318589615,0
monthly,10%,45-75/x7,0.25,0.021,9.994540550026908,-1.052402764600302,48.846647101581716,0.5965797003606953,0.20461057499488583,0
monthly,10%,45-75/x10,0.25,0.021,10.452842878571733,-0.5941004360554771,48.07112269470078,0.6187349883654066,0.21744536621201116,0
monthly,10%,45-75/x14,0.25,0.021,10.420922065127524,-0.6260212494996864,49.81379928929347,0.6169723956244925,0.2091974957502851,0
monthly,10%,45-75/x21,0.25,0.021,10.349036468468054,-0.6979068461591567,50.326281210161916,0.6025139939019197,0.20563880778813376,0
monthly,10%,45-75/x25,0.25,0.021,11.034423569984298,-0.012519744642911945,51.33483484046826,0.6246494191765903,0.21495001599353827,0
monthly,10%,45-75/x30,0.25,0.021,10.46626352145954,-0.5806797931676702,50.34458192515048,0.6007127480300881,0.20789255012625188,0
monthly,10%,60-90/x1,0.25,0.021,11.140028770375675,0.09308545574846505,46.46680751454612,0.6629218919437199,0.23974164282511481,0
monthly,10%,60-90/x7,0.25,0.021,10.441034560494721,-0.6059087541324892,47.811223194648754,0.6304999514035187,0.2183804107664689,0
monthly,10%,60-90/x10,0.25,0.021,10.449720313698464,-0.5972230009287465,47.54229298031885,0.631810356936748,0.219798408083185,0
monthly,10%,60-90/x14,0.25,0.021,10.437712297828305,-0.6092310167989048,48.354697821475945,0.6311872949333509,0.21585725416719628,0
monthly,10%,60-90/x21,0.25,0.021,10.244912108692827,-0.8020312059343837,49.807142258661905,0.6092517498813314,0.20569162662431503,0
monthly,10%,60-90/x25,0.25,0.021,10.547385469566063,-0.49955784506114753,50.22407269998348,0.6156943755561493,0.21000657458767838,0
monthly,10%,60-90/x30,0.25,0.021,10.485040531680623,-0.5619027829465875,49.8220882718652,0.613301029134941,0.21044963981571166,0
monthly,10%,60-90/x45,0.25,0.021,10.477776439693386,-0.5691668749338241,50.44176270404661,0.6119944194161573,0.20772026745315988,0
monthly,10%,75-105/x1,0.25,0.021,11.367152488913002,0.3202091742857913,46.46680751454612,0.671452236307375,0.24462951291316049,0
monthly,10%,75-105/x7,0.25,0.021,10.620885239286682,-0.42605807534052786,47.811223194648754,0.6370764356575115,0.22214209404446733,0
monthly,10%,75-105/x10,0.25,0.021,10.59880012922758,-0.44814318539962983,47.54229298031885,0.636149394921202,0.22293413852830327,0
monthly,10%,75-105/x14,0.25,0.021,10.56578866218818,-0.4811546524390309,48.354697821475945,0.6343980812523141,0.21850593919947026,0
monthly,10%,75-105/x21,0.25,0.021,10.31781674897989,-0.72912656564732,49.807142258661905,0.6133851174002151,0.20715536529674178,0
monthly,10%,75-105/x25,0.25,0.021,10.538909291083588,-0.5080340235436225,50.22407269998348,0.6155867138190452,0.20983780734068294,0
monthly,10%,75-105/x30,0.25,0.021,10.445731238900446,-0.6012120757267638,49.8220882718652,0.6122292821248934,0.20966064653695393,0
monthly,10%,75-105/x45,0.25,0.021,10.53557264855045,-0.5113706660767594,50.44176270404661,0.6137194612478694,0.208866068189668,0
monthly,10%,90-120/x1,0.25,0.021,10.390459663572237,-0.6564836510549732,50.53824874872811,0.6272123643387801,0.20559595792946295,0
monthly,10%,90-120/x7,0.25,0.021,10.453029086159882,-0.5939142284673284,50.217663374792586,0.6308863152800204,0.20815442980978913,0
monthly,10%,90-120/x10,0.25,0.021,10.48744097107015,-0.5595023435570603,50.465516557341616,0.6329580924946896,0.20781400224356683,0
monthly,10%,90-120/x14,0.25,0.021,10.569950440341325,-0.47699287428588555,50.56471436587033,0.6377989788045438,0.20903807275287853,0
monthly,10%,90-120/x21,0.25,0.021,10.72526822869808,-0.3216750859291295,48.77641939818453,0.6378804183554003,0.2198863377227989,0
monthly,10%,90-120/x25,0.25,0.021,11.001096444947112,-0.04584686968009777,49.164686749266714,0.6457432276655427,0.2237601248443059,0
monthly,10%,90-120/x30,0.25,0.021,10.96758547117076,-0.07935784345644947,48.224536559991044,0.64333256118418,0.2274274934198102,0
monthly,10%,90-120/x45,0.25,0.021,10.588950827390487,-0.4579924872367229,50.03066167099709,0.6228662568327262,0.21164922616901807,0
monthly,10%,120-180/x1,0.25,0.021,10.369978663202485,-0.6769646514247256,51.07293320426345,0.619668592028231,0.20304255135941207,0
monthly,10%,120-180/x7,0.25,0.021,10.37338196249371,-0.6735613521335004,50.81110013885662,0.6200171624291413,0.20415582292344242,0
monthly,10%,120-180/x10,0.25,0.021,10.400986803623269,-0.6459565110039414,50.79304036624248,0.6214459650229799,0.20477188860180656,0
monthly,10%,120-180/x14,0.25,0.021,10.384894107454489,-0.6620492071727213,50.65758285556775,0.6207936059529983,0.2050017691736962,0
monthly,10%,120-180/x21,0.25,0.021,10.368365594959506,-0.6785777196677039,50.85600566728359,0.6162594863163396,0.20387691598889424,0
monthly,10%,120-180/x25,0.25,0.021,10.520673793521219,-0.5262695211059913,51.087899511145096,0.6234350348454136,0.20593279219135008,0
monthly,10%,120-180/x30,0.25,0.021,10.387267406419287,-0.6596759082079231,51.1290914181599,0.6168247748397674,0.20315767635037543,0
monthly,10%,120-180/x45,0.25,0.021,10.352410638877307,-0.6945326757499029,51.30515253983954,0.6148431077203553,0.20178111020795506,0
monthly,10%,150-210/x1,0.25,0.021,10.4608332466821,-0.5861100679451106,50.69321012240253,0.6237602116796338,0.2063557076267934,0
monthly,10%,150-210/x7,0.25,0.021,10.562108037143902,-0.4848352774833078,50.83960104727608,0.6289672464856586,0.2077535586347762,0
monthly,10%,150-210/x10,0.25,0.021,10.585496993374054,-0.4614463212531561,50.80836744913733,0.6297510098008967,0.20834160837721988,0
monthly,10%,150-210/x14,0.25,0.021,10.515018346831706,-0.5319249677955042,50.58105067873678,0.6268398622819386,0.20788453789972378,0
monthly,10%,150-210/x21,0.25,0.021,10.405315290712647,-0.6416280239145635,51.220544529876456,0.6180797543298233,0.20314729931547928,0
monthly,10%,150-210/x25,0.25,0.021,10.455625246429001,-0.5913180681982091,51.3109126624168,0.6202156705542855,0.20377001117127527,0
monthly,10%,150-210/x30,0.25,0.021,10.545541990090236,-0.5014013245369746,50.33716288726491,0.6275106161183983,0.20949813984765145,0
monthly,10%,150-210/x45,0.25,0.021,10.561504767599494,-0.4854385470277158,50.41840045996076,0.6291063653254861,0.20947718831315965,0
monthly,10%,180-270/x1,0.25,0.021,10.48910371131404,-0.5578396033131696,50.90555283489919,0.6254463093309849,0.20605028581720955,0
monthly,10%,180-270/x7,0.25,0.021,10.52099607703254,-0.5259472375946697,50.76309742465979,0.6269804822662697,0.20725677925085856,0
monthly,10%,180-270/x10,0.25,0.021,10.518696991703447,-0.5282463229237635,50.892973989767256,0.6268235124125265,0.20668269442886908,0
monthly,10%,180-270/x14,0.25,0.021,10.49812997071502,-0.5488133439121903,50.958035625781214,0.6258158678887341,0.20601520136705775,0
monthly,10%,180-270/x21,0.25,0.021,10.604886756263854,-0.44205655836335644,50.10140658696527,0.6330060753843166,0.21166844363652845,0
monthly,10%,180-270/x25,0.25,0.021,10.604518530651163,-0.44242478397604756,50.31519844137,0.6315210209454964,0.2107617352042867,0
monthly,10%,180-270/x30,0.25,0.021,10.627292873876737,-0.4196504407504733,50.07890186896377,0.6323131468281874,0.21221098061782714,0
monthly,10%,180-270/x45,0.25,0.021,10.586362556069261,-0.4605807585579491,50.68652513944462,0.6295176651139748,0.20885950510406717,0
monthly,15%,30-60/x1,0.25,0.021,10.31809347490691,-0.7288498397203007,43.04882388890602,0.6076368079056927,0.23968351612890293,0
monthly,15%,30-60/x7,0.25,0.021,9.714350074725587,-1.3325932399016231,47.98070100930656,0.586421810013971,0.20246369624406585,0
monthly,15%,30-60/x10,0.25,0.021,10.767434910767083,-0.27950840386012743,45.772952932564834,0.6361222092485497,0.23523574995544297,0
monthly,15%,30-60/x14,0.25,0.021,10.478204221846156,-0.5687390927810547,48.94454361759229,0.624178990609412,0.2140831939043751,0
monthly,15%,30-60/x21,0.25,0.021,10.208812875839946,-0.8381304387872639,50.11477066955199,0.5955520154111371,0.20370866192634238,0
monthly,15%,30-60/x25,0.25,0.021,10.75361550441789,-0.29332781020931975,51.34684418224544,0.6104864865550408,0.20943089445283267,0
monthly,15%,45-75/x1,0.25,0.021,11.378542081005616,0.3315987663784057,43.04882388890602,0.6553127570870587,0.2643171416336404,0
monthly,15%,45-75/x7,0.25,0.021,10.018094389981735,-1.0288489246454748,47.98070100930656,0.5980303028764324,0.20879424808817568,0
monthly,15%,45-75/x10,0.25,0.021,10.623094899632267,-0.42384841499494286,45.772952932564834,0.6262129259307483,0.23208235910151526,0
monthly,15%,45-75/x14,0.25,0.021,10.380988107060185,-0.6659552075670252,48.94454361759229,0.6151823896682054,0.21209694359738426,0
monthly,15%,45-75/x21,0.25,0.021,10.270058176498775,-0.776885138128435,50.11477066955199,0.5997009134848095,0.20493076271300806,0
monthly,15%,45-75/x25,0.25,0.021,11.124760026329206,0.07781671170199544,51.34684418224544,0.6274433790756129,0.21665908009544024,0
monthly,15%,45-75/x30,0.25,0.021,10.423272928175663,-0.6236703864515469,49.80459597092448,0.5992050862911606,0.2092833547783559,0
monthly,15%,60-90/x1,0.25,0.021,11.595372057551835,0.5484287429246244,42.79211260258731,0.6936508732108729,0.27096984356062737,0
monthly,15%,60-90/x7,0.25,0.021,10.45100775406591,-0.5959355605612995,46.04761646109408,0.6425973238632776,0.22696088434666392,0
monthly,15%,60-90/x10,0.25,0.021,10.587230793345848,-0.45971252128136264,45.111997578059274,0.6505074223206317,0.23468769643876436,0
monthly,15%,60-90/x14,0.25,0.021,10.369959660527783,-0.676983654099427,47.20221380438797,0.640082602576,0.2196922310360744,0
monthly,15%,60-90/x21,0.25,0.021,10.123157816628424,-0.9237854979987858,49.37183403476344,0.6096675596662935,0.20503912837227314,0
monthly,15%,60-90/x25,0.25,0.021,10.469547611415342,-0.5773957032118684,49.486799589034256,0.6137329342077654,0.21156243075648967,0
monthly,15%,60-90/x30,0.25,0.021,10.603163355070278,-0.4437799595569327,48.53158948629604,0.6200454834062022,0.21847962259847914,0
monthly,15%,60-90/x45,0.25,0.021,10.478360492868566,-0.5685828217586444,49.571933459482196,0.6138033569385148,0.2113768772289887,0
monthly,15%,75-105/x1,0.25,0.021,11.8411838654769,0.7942405508496897,42.79211260258731,0.701485899813037,0.27671416869381105,0
monthly,15%,75-105/x7,0.25,0.021,10.637128877905377,-0.4098144367218328,46.04761646109408,0.6477907190169373,0.23100281177187,0
monthly,15%,75-105/x10,0.25,0.021,10.678101984633482,-0.3688413299937281,45.111997578059274,0.6505955142741358,0.23670204286912128,0
monthly,15%,75-105/x14,0.25,0.021,10.484081407944302,-0.5628619066829081,47.20221380438797,0.6406484392286489,0.22210995127032981,0
monthly,15%,75-105/x21,0.25,0.021,10.207381066499455,-0.8395622481277556,49.37183403476344,0.6162412255739835,0.20674502509492126,0
monthly,15%,75-105/x25,0.25,0.021,10.463059435481913,-0.5838838791452972,49.486799589034256,0.6155515402735803,0.21143132153165983,0
monthly,15%,75-105/x30,0.25,0.021,10.478981547531463,-0.5679617670957473,48.53158948629604,0.617054078844357,0.21592083956966693,0
monthly,15%,75-105/x45,0.25,0.021,10.505864452076175,-0.5410788625510357,49.571933459482196,0.6136333408393347,0.21193170648998755,0
monthly,15%,90-120/x1,0.25,0.021,10.180233301747311,-0.8667100128798992,49.56801331273268,0.6205462673393872,0.20537908666055582,0
monthly,15%,90-120/x7,0.25,0.021,10.359854448265171,-0.6870888663620391,49.31368915777776,0.6300110946089492,0.21008070223907013,0
monthly,15%,90-120/x10,0.25,0.021,10.427202227140132,-0.6197410874870783,49.434561613874564,0.6344274496519217,0.21092939608902242,0
monthly,15%,90-120/x14,0.25,0.021,10.575878195621069,-0.47106511900614123,49.599658513706984,0.6426761818130943,0.21322481872931442,0
monthly,15%,90-120/x21,0.25,0.021,10.616786468178606,-0.43015684644860386,49.36228054510902,0.6273866474421471,0.21507892971996315,0
monthly,15%,90-120/x25,0.25,0.021,11.084347870410216,0.03740455578300583,49.37625769123729,0.64708310069412,0.22448740323180333,0
monthly,15%,90-120/x30,0.25,0.021,10.96925112471494,-0.07769218991226978,48.79347071063397,0.6415451280366444,0.22480981502150696,0
monthly,15%,90-120/x45,0.25,0.021,10.637942225357722,-0.40900108926948775,48.9479596394253,0.6215421838531647,0.21733167845446524,0
monthly,15%,120-180/x1,0.25,0.021,10.207262409153795,-0.8396809054734149,51.1973029025857,0.6190020494258995,0.1993710963363713,0
monthly,15%,120-180/x7,0.25,0.021,10.23208169106551,-0.8148616235617006,51.00632235229443,0.6203746065712387,0.2006041843282441,0
monthly,15%,120-180/x10,0.25,0.021,10.3325849069005,-0.71435840772671,50.915659259781776,0.6253897991302966,0.20293530629116682,0
monthly,15%,120-180/x14,0.25,0.021,10.252714312148914,-0.7942290024782963,50.70800797108892,0.6217933748726953,0.20219122624565494,0
monthly,15%,120-180/x21,0.25,0.021,10.218080723942592,-0.8288625906846185,50.8900208666179,0.6143313517957513,0.20078751295315933,0
monthly,15%,120-180/x25,0.25,0.021,10.303123093581812,-0.7438202210453984,51.190866749699325,0.6182651459049775,0.2012687760095863,0
monthly,15%,120-180/x30,0.25,0.021,10.300620127279302,-0.7463231873479081,51.2310794077624,0.6176221032540198,0.20106193830689773,0
monthly,15%,120-180/x45,0.25,0.021,10.379142155410804,-0.6678011592164061,51.44433888869977,0.6127354129884584,0.20175479711900193,0
monthly,15%,150-210/x1,0.25,0.021,10.389077661174051,-0.6578656534531593,50.22240388809832,0.6306647217100186,0.20686141755225798,0
monthly,15%,150-210/x7,0.25,0.021,10.529272932075617,-0.5176703825515929,50.13482953391397,0.6375964788965333,0.21001912303208362,0
monthly,15%,150-210/x10,0.25,0.021,10.613133616762171,-0.43380969786503876,50.24826777339841,0.641218767215616,0.21121392014195556,0
monthly,15%,150-210/x14,0.25,0.021,10.48541290927949,-0.561530405347721,50.26398774641372,0.6352309008632563,0.2086068650617084,0
monthly,15%,150-210/x21,0.25,0.021,10.512593556671334,-0.5343497579558765,49.4808730574942,0.6355265400982253,0.21245772168280555,0
monthly,15%,150-210/x25,0.25,0.021,10.523353940339742,-0.523589374287468,49.79840615560287,0.6327542128848213,0.21131909136725952,0
monthly,15%,150-210/x30,0.25,0.021,10.598033820517362,-0.4489094941098486,49.130723329607164,0.6355244843261839,0.21571092591935792,0
monthly,15%,150-210/x45,0.25,0.021,10.45595985248915,-0.5909834621380607,50.51653071689055,0.6277818963015618,0.20698095661175575,0
monthly,15%,180-270/x1,0.25,0.021,10.461956930543682,-0.5849863840835283,50.4825191747889,0.6306524136689478,0.20723920084733827,0
monthly,15%,180-270/x7,0.25,0.021,10.488683839270463,-0.5582594753567474,50.33009535021713,0.6324500675048417,0.20839785353645696,0
monthly,15%,180-270/x10,0.25,0.021,10.483504462898253,-0.5634388517289572,50.498874039422205,0.6316419096252367,0.20759877645418887,0
monthly,15%,180-270/x14,0.25,0.021,10.466470699923525,-0.5804726147036856,50.563174068617414,0.6307819608212276,0.20699789704103355,0
monthly,15%,180-270/x21,0.25,0.021,10.557293835693681,-0.4896494789335293,49.80099973931027,0.635769691201834,0.21198959641286705,0
monthly,15%,180-270/x25,0.25,0.021,10.602035123354959,-0.44490819127225123,49.773792286908126,0.6366749308226088,0.2130043670822242,0
monthly,15%,180-270/x30,0.25,0.021,10.651648628770992,-0.39529468585621785,49.286070413592974,0.6390059349745257,0.21611884533268239,0
monthly,15%,180-270/x45,0.25,0.021,10.552737487643649,-0.49420582698356164,50.38913305168381,0.6332396619389541,0.20942486700098162,0
monthly,18%,30-60/x1,0.25,0.021,11.531237202225753,0.4842938875985432,40.36562201597453,0.656392948962181,0.28566975129634603,0
monthly,18%,30-60/x7,0.25,0.021,9.787509174923503,-1.259434139703707,47.441093445205205,0.5857078260197958,0.20630867596313193,0
monthly,18%,30-60/x10,0.25,0.021,10.513192877514154,-0.5337504371130564,43.50880251919242,0.6175866314925856,0.24163369867227713,0
monthly,18%,30-60/x14,0.25,0.021,10.293295141613168,-0.7536481730140423,48.19510331308721,0.6096279897991805,0.2135755384679933,0
monthly,18%,30-60/x21,0.25,0.021,10.338647254605316,-0.7082960600218939,49.95390868482295,0.6020064755443565,0.2069637297020246,0
monthly,18%,30-60/x25,0.25,0.021,11.250132219026177,0.2031889043989672,51.409897362346925,0.6307977649491684,0.21883203033324622,0
monthly,18%,45-75/x1,0.25,0.021,11.735401789540889,0.6884584749136788,40.36562201597453,0.6660153103496952,0.29072763414612196,0
monthly,18%,45-75/x7,0.25,0.021,10.006259461161893,-1.0406838534653176,47.441093445205205,0.5974817393220536,0.21091966340782578,0
monthly,18%,45-75/x10,0.25,0.021,10.736458590592445,-0.31048472403476524,43.50880251919242,0.6295376563542385,0.24676520540542166,0
monthly,18%,45-75/x14,0.25,0.021,10.341424320880055,-0.7055189937471553,48.19510331308721,0.6132349306362732,0.2145741706102304,0
monthly,18%,45-75/x21,0.25,0.021,10.168007711621673,-0.8789356030055373,49.95390868482295,0.5954111855798163,0.20354778993922712,0
monthly,18%,45-75/x25,0.25,0.021,11.090788500291993,0.04384518566478235,51.409897362346925,0.6249250375205762,0.21573255480597375,0
monthly,18%,45-75/x30,0.25,0.021,10.4267459411594,-0.6201973734678106,49.56893626221138,0.5989958073295788,0.21034839008857598,0
monthly,18%,60-90/x1,0.25,0.021,11.936134866282622,0.8891915516554114,39.61867050182777,0.7153535866805388,0.30127550256215585,0
monthly,18%,60-90/x7,0.25,0.021,10.555173751793511,-0.4917695628336993,44.31609862406104,0.6553431731712026,0.23817921882822674,0
monthly,18%,60-90/x10,0.25,0.021,10.711771022673355,-0.3351722919538549,42.97691415608779,0.6644699120664338,0.24924476856968583,0
monthly,18%,60-90/x14,0.25,0.021,10.378405555012172,-0.6685377596150381,46.27783843515145,0.6486160255813178,0.2242629713476203,0
monthly,18%,60-90/x21,0.25,0.021,10.115265002698193,-0.9316783119290175,48.94377356965543,0.614241558637782,0.20667113025730285,0
monthly,18%,60-90/x25,0.25,0.021,10.5833708848861,-0.46357242974110946,48.64295433037397,0.6196672974567539,0.2175725350274944,0
monthly,18%,60-90/x30,0.25,0.021,10.767816929281636,-0.2791263853455739,47.19025033443558,0.6283570793577519,0.22817884738840147,0
monthly,18%,60-90/x45,0.25,0.021,10.517136926444714,-0.5298063881824966,48.72921933789935,0.6166128819097182,0.21582814314172621,0
monthly,18%,75-105/x1,0.25,0.021,12.179410529969426,1.1324672153422153,39.61867050182777,0.7227243459424225,0.30741593232936826,0
